Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date,Agency
8C61A4A74B6AD2B681911AC61AA3DE09EC0C7A93_1535111473,2018-08-24 11:51:13+00:00,Crash Service,POINT (-97.69746 30.362306),30.362306,-97.69746,9316 N Lamar Blvd,ARCHIVED,08/24/2018 02:45:03 PM +0000,
69DD0D17085451EDC7A356C689407429FC6CEA46_1550624116,2019-02-20 00:55:16+00:00,Crash Service,POINT (-97.755821 30.219201),30.219201,-97.755821,710 E Ben White Blvd Svrd Wb,ARCHIVED,02/20/2019 01:15:05 AM +0000,
7167E28632050B446EDAC59DFF38370194317B4A_1733601267,2024-12-07 19:54:27+00:00,Traffic Hazard,POINT (-97.795623 30.234282),30.234282,-97.795623,S Capital Of Texas Hwy Svrd Nb / S Lamar Blvd Svrd Nb,ARCHIVED,12/07/2024 08:10:26 PM +0000,AUSTIN PD           
133595604EEA1D1266E39CCBB49B582682FD4DB3_1690297318,2023-07-25 15:01:58+00:00,Crash Service,POINT (-97.851646 30.404587),30.404587,-97.851646,7301 N Fm 620 Rd,ARCHIVED,07/25/2023 04:10:03 PM +0000,
E3A2C467C517285946C072A9335995BD36B410F0_1560133946,2019-06-10 02:32:26+00:00,COLLISION,POINT (-97.854068 30.403691),30.403691,-97.854068,0 Fm 2222 Rd & N Fm 620 Rd,ARCHIVED,06/10/2019 03:15:04 AM +0000,
53EB8055CF041753B3A43D89F2B9503C9BA333E1_1586875042,2020-04-14 14:37:22+00:00,zSTALLED VEHICLE,POINT (-97.659617 30.482527),30.482527,-97.659617,603 Louis Henna Blvd,ARCHIVED,04/14/2020 10:15:04 PM +0000,
E188F8E43AD281AB31CD9097CAD0BA37487C2899_1706884259,2024-02-02 14:30:59+00:00,Traffic Hazard,POINT (-97.676497 30.222317),30.222317,-97.676497,E Sh 71 Wb / Bastrop Hwy Svrd,ARCHIVED,02/02/2024 02:45:18 PM +0000,AUSTIN PD           
BE69557045E8D95F6C5BC62BEA729B2E4BC50A7C_1687649442,2023-06-24 23:30:42+00:00,Traffic Hazard,POINT (-97.700324 30.383846),30.383846,-97.700324,1500-1503 Kramer Ln,ARCHIVED,06/25/2023 12:30:12 AM +0000,
3623CEE175E3A6FBBA169B210A460FCC3B7FE614_1645627882,2022-02-23 14:51:22+00:00,Traffic Hazard,POINT (-97.870189 30.201125),30.201125,-97.870189,5700-5748 W Slaughter Ln,ARCHIVED,02/23/2022 04:15:03 PM +0000,
36493DD0B6193D22B5B7E59C6D30E9137AA7009E_1701263572,2023-11-29 13:12:52+00:00,Traffic Hazard,POINT (-97.789348 30.28729),30.28729,-97.789348,302 Lake Cliff Trl,ARCHIVED,11/29/2023 02:20:08 PM +0000,
72448B7792D7AA9BAE361029D06BB23AD7803155_1577974937,2020-01-02 14:22:17+00:00,Crash Urgent,POINT (-97.7069 30.322398),30.322398,-97.7069,6000 N Ih 35 Sb,ARCHIVED,01/02/2020 02:30:04 PM +0000,
83EE3BF6722E8C9D387219260EF759ABCAAB3102_1557280134,2019-05-08 01:48:54+00:00,Traffic Hazard,POINT (-97.663949 30.405249),30.405249,-97.663949,E Parmer Ln & Mc Callen Pass,ARCHIVED,05/08/2019 02:10:03 AM +0000,
311FD155BAFBC7FD0A5DB010F80D9090F1E689DE_1696103156,2023-09-30 19:45:56+00:00,Crash Urgent,POINT (-97.713887 30.352534),30.352534,-97.713887,7900-8107 RESEARCH BLVD SVRD NB,ARCHIVED,09/30/2023 10:00:17 PM +0000,
62F954BBA1061B69616EB300D158868ADBD8FB9F_1548613628,2019-01-27 18:27:08+00:00,Crash Urgent,POINT (-97.736925 30.25643),30.25643,-97.736925,31-61 N IH 35 NB,ARCHIVED,01/27/2019 06:40:03 PM +0000,
7913B58EA58F94C503B9830B71997A88E35BAF13_1646501663,2022-03-05 17:34:23+00:00,Traffic Hazard,POINT (-97.706374 30.286254),30.286254,-97.706374,Airport Blvd & Manor Rd,ARCHIVED,03/05/2022 05:45:03 PM +0000,
08BC846FFF3A96EB1D36D184F604497CFF2F3727_1725990366,2024-09-10 17:46:06+00:00,Crash Urgent,POINT (-97.74556 30.40038),30.40038,-97.74556,0 W Braker Ln,ARCHIVED,09/10/2024 06:00:23 PM +0000,AUSTIN PD           
431F32811A9AF08F48EB3C2EB0F3A3BA85A802CE_1521375943000,2018-03-18 12:25:00+00:00,Traffic Hazard,POINT (-97.823807 30.173724),30.173724,-97.823807,W Slaughter Ln & Manchaca Rd,ARCHIVED,03/18/2018 05:55:00 PM +0000,
9D634E9D726305D5B9A7D2E527F6C49DD3603F4F_1537718857,2018-09-23 16:07:37+00:00,Traffic Hazard,POINT (-97.756784 30.428088),30.428088,-97.756784,12300 Research Blvd Nb,ARCHIVED,09/23/2018 04:35:03 PM +0000,
4349011A36CEF1949436334730AD35FA3205D573_1691401734,2023-08-07 09:48:54+00:00,Traffic Hazard,POINT (-97.685532 30.250213),30.250213,-97.685532,800-855 Ed Bluestein Blvd Svrd Nb,ARCHIVED,08/07/2023 11:10:03 AM +0000,
5546443CF7936F056C25DF636352D217C030756C_1529930542,2018-06-25 12:42:22+00:00,Traffic Hazard,POINT (-97.673273 30.414601),30.414601,-97.673273,13100 N Ih 35 Nb,ARCHIVED,06/25/2018 01:05:02 PM +0000,
87277D4685E66D0F85B9A13ED48C9253D5BC8FB0_1680837832,2023-04-07 03:23:52+00:00,Crash Urgent,POINT (-97.778685 30.188752),30.188752,-97.778685,6906 Circle S Rd,ARCHIVED,04/07/2023 06:50:03 AM +0000,
7110EDA4D09E062AA5E4A390B0A572AC0D2C0220_1667523368,2022-11-04 00:56:08+00:00,Crash Service,POINT (-97.693626 30.414833),30.414833,-97.693626,1916 W Parmer Ln,ARCHIVED,11/04/2022 01:25:04 AM +0000,
A66AB96FFF76B3C3C2810151921B30CE73DF0D0D_1620482669,2021-05-08 14:04:29+00:00,Traffic Hazard,POINT (-97.623275 30.33123),30.33123,-97.623275,Giles Ln & E Us 290 Hwy Svrd Wb,ARCHIVED,05/08/2021 02:45:02 PM +0000,
474AA38A091D3D883DF86C596AAB764EE61D5EB3_1755106661_traffic_incident,2025-08-13 17:37:41+00:00,COLLISION,POINT (-97.603941 30.253561),30.253561,-97.603941,12300-12325 Fm 969 Rd,ARCHIVED,08/13/2025 06:45:17 PM +0000,TRAVIS COUNTY SHERIF
8DDFD1BD96D0C9610B5B51F82D809E25F49304E7_1627474762,2021-07-28 12:19:22+00:00,Traffic Hazard,POINT (-97.702601 30.291324),30.291324,-97.702601,3800-3925 Mattie St,ARCHIVED,07/28/2021 01:40:03 PM +0000,
A238EFA1E6BE785257FFA83915DC0E6EF13B355C_1592054426,2020-06-13 13:20:26+00:00,Traffic Hazard,POINT (-97.769649 30.434122),30.434122,-97.769649,12762-12956 N Us 183 Hwy Sb,ARCHIVED,06/13/2020 01:50:04 PM +0000,
0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1742188025,2025-03-17 05:07:05+00:00,Traffic Hazard,POINT (-97.742174 30.233979),30.233979,-97.742174,1300-1329 E Oltorf St,ARCHIVED,03/17/2025 05:25:14 AM +0000,AUSTIN PD           
D822D5E352F5656B3D88B24CD633DB40CB4A6F92_1694310227,2023-09-10 01:43:47+00:00,LOOSE LIVESTOCK,POINT (-97.592007 30.351464),30.351464,-97.592007,12000 N SH 130 SVRD NB,ARCHIVED,09/10/2023 02:25:08 AM +0000,
A3D5A9CDFA2F19314DDEED16B4B5AB4C4576268D_1595437017,2020-07-22 16:56:57+00:00,Crash Service,POINT (-97.730976 30.383004),30.383004,-97.730976,3203 Longhorn Blvd,ARCHIVED,07/22/2020 05:30:04 PM +0000,
FC14A6E35563D1B5D37C115979FA98D747C0B530_1653207944,2022-05-22 08:25:44+00:00,Traffic Hazard,POINT (-97.732878 30.293843),30.293843,-97.732878,500-599 E 32ND ST,ARCHIVED,05/22/2022 04:10:02 PM +0000,
09203A0B810D0C054F3F15D6DB42AA850BEA9174_1629150715,2021-08-16 21:51:55+00:00,Traffic Hazard,POINT (-97.58794 30.335086),30.335086,-97.58794,11200-11425 N Sh 130 Svrd Nb,ARCHIVED,08/16/2021 11:30:03 PM +0000,
650E55707565BB81BA2BF3DC785FD79AD62A225B_1635174451,2021-10-25 15:07:31+00:00,TRFC HAZD/ DEBRIS,POINT (-97.686599 30.4458),30.4458,-97.686599,Bratton Ln & Merrilltown Dr,ARCHIVED,10/25/2021 03:25:03 PM +0000,
7841FB1F92B99194CA818D410CB09430731B6285_1508615620000,2017-10-21 19:53:00+00:00,Crash Service,POINT (-97.775365 30.203254),30.203254,-97.775365,5800 S CONGRESS AVE,ARCHIVED,05/18/2018 01:00:00 AM +0000,
899A19B6BEC5CDDC50179F183BA138B628CF94B3_1507817058000,2017-10-12 14:04:00+00:00,Traffic Impediment,POINT (-97.725468 30.377363),30.377363,-97.725468,Waterford Centre Blvd & Burnet Rd,ARCHIVED,05/18/2018 01:00:00 AM +0000,
94C7E8B8DA75D775E4619F76CAE2085343847843_1536130695,2018-09-05 06:58:15+00:00,Traffic Hazard,POINT (-97.639579 30.202424),30.202424,-97.639579,S Fm 973 Rd & E Sh 71 Svrd Eb,ARCHIVED,09/05/2018 07:48:02 AM +0000,
8A86DDED0BD3C411655008D1F7320E103B30B513_1675536574,2023-02-04 18:49:34+00:00,Crash Urgent,POINT (-97.755305 30.209587),30.209587,-97.755305,4600 S Ih 35 Nb,ARCHIVED,02/04/2023 10:15:03 PM +0000,
1DE21BF95D29848D9A9885DC2392905DB2EA88A8_1545864979,2018-12-26 22:56:19+00:00,Crash Service,POINT (-97.801268 30.273177),30.273177,-97.801268,Walsh Tarlton Ln & Sanderling Trl,ARCHIVED,12/26/2018 11:30:03 PM +0000,
51DA62A4D7C1AFEF718CCC35F07551F2BB3879F2_1615687364,2021-03-14 02:02:44+00:00,Traffic Hazard,POINT (-97.743723 30.386392),30.386392,-97.743723,9400 Research Blvd Sb,ARCHIVED,03/14/2021 02:45:03 AM +0000,
A60F4FBEA3F1418D85121FA3D2668A91E0DD7ECD_1625890748,2021-07-10 04:19:08+00:00,COLLISION/PRIVATE PROPERTY,POINT (-97.738949 30.268007),30.268007,-97.738949,700-715 Trinity St,ARCHIVED,07/10/2021 05:00:03 AM +0000,
785A7925363BF133A7C5413C563F331C5E02CC69_1516294198000,2018-01-18 16:49:00+00:00,Crash Urgent,POINT (-97.733548 30.30053),30.30053,-97.733548,Speedway & E 38th St,ARCHIVED,01/18/2018 11:25:00 PM +0000,
D1D904BDB4FAEC931ACB49890B51B0657C0BB751_1670590489,2022-12-09 12:54:49+00:00,Crash Urgent,POINT (-97.716601 30.205573),30.205573,-97.716601,Burleson Rd & Montopolis Dr,ARCHIVED,12/09/2022 01:10:03 PM +0000,
4A4AB45448022F0C738FE9E310148EA1EB7F856B_1719528199,2024-06-27 22:43:19+00:00,Crash Urgent,POINT (-97.685908 30.300152),30.300152,-97.685908,5300 MANOR RD,ARCHIVED,06/27/2024 11:40:11 PM +0000,AUSTIN PD           
2CD51A08F334E5E7DCEEE490538DDC8FC00DD554_1634308989,2021-10-15 14:43:09+00:00,Traffic Hazard,POINT (-97.673017 30.356867),30.356867,-97.673017,9807-9812 Kendal Dr,ARCHIVED,10/15/2021 03:30:02 PM +0000,
D1000DE2F9FFD4C0DB208515517681A7E26F07A2_1648364270,2022-03-27 06:57:50+00:00,Crash Service,POINT (-97.750586 30.270296),30.270296,-97.750586,801 W 6th St,ARCHIVED,03/27/2022 07:20:05 AM +0000,
0C41B5D573DE54852D707569ACDEF231452956B1_1621570006,2021-05-21 04:06:46+00:00,Traffic Hazard,POINT (-97.744153 30.293462),30.293462,-97.744153,W 28th St & Rio Grande St,ARCHIVED,05/21/2021 04:55:03 AM +0000,
C92F34C01E24476CD2D063505C71FA32574481B1_1629548265,2021-08-21 12:17:45+00:00,Traffic Hazard,POINT (-97.591958 30.309019),30.309019,-97.591958,Blue Bluff Rd & Bloor Rd,ARCHIVED,08/21/2021 02:00:03 PM +0000,
C28DC1FE18F79267567F68702332ACEB8A847953_1550187458,2019-02-14 23:37:38+00:00,Crash Service,POINT (-97.817174 30.207902),30.207902,-97.817174,2712-2810 W William Cannon Dr,ARCHIVED,02/15/2019 12:10:03 AM +0000,
EB9E8A480710C0251EE2986C3DDFBF399A5F1FBC_1545611569,2018-12-24 00:32:49+00:00,COLLISION,POINT (-97.812825 30.233054),30.233054,-97.812825,4900-blk W Us 290 Hwy Svrd Eb,ARCHIVED,12/24/2018 12:50:04 AM +0000,
C84AE5A29628044CBA70BED7589819F26AB3054B_1510316811000,2017-11-10 12:26:00+00:00,Crash Urgent,POINT (-97.718037 30.297488),30.297488,-97.718037,4000 N Ih 35 Sb,ARCHIVED,11/10/2017 12:45:00 PM +0000,
178F71645D8D762522EDE90115F4F50F1E19D62B_1520339781000,2018-03-06 12:36:00+00:00,Traffic Hazard,POINT (-97.792672 30.183876),30.183876,-97.792672,S 1st St & W Dittmar Rd,ARCHIVED,03/06/2018 07:10:00 PM +0000,
24234AC444DF5B42D02CF9947F4CB143EECC801C_1667394328,2022-11-02 13:05:28+00:00,Crash Urgent,POINT (-97.768631 30.192154),30.192154,-97.768631,0 E William Cannon To 35 Nb Ramp,ARCHIVED,11/02/2022 02:10:03 PM +0000,
9B569564C9A9AC7BCC855C106EE9377ED1B5AD19_1695387728,2023-09-22 13:02:08+00:00,LOOSE LIVESTOCK,POINT (-97.629327 30.362931),30.362931,-97.629327,CAMERON RD / E YAGER LN,ARCHIVED,09/22/2023 01:30:24 PM +0000,
B01F67ADB17354737D273B0CAE8D36366B08AF91_1543368049,2018-11-28 01:20:49+00:00,Traffic Hazard,POINT (-97.77872 30.419972),30.419972,-97.77872,7748 Yaupon Dr,ARCHIVED,11/28/2018 03:00:04 AM +0000,
2972171F9CF6653AA953426952B5FFD2535D14A3_1514830091000,2018-01-01 18:08:00+00:00,COLLISION,POINT (-97.88226 30.389777),30.389777,-97.88226,N Fm 620 Rd & N Quinlan Park Rd,ARCHIVED,01/01/2018 07:25:00 PM +0000,
FFEEAE89101150B85AC054F8625E928F11D2FBB0_1548773145,2019-01-29 14:45:45+00:00,TRFC HAZD/ DEBRIS,POINT (-97.666786 30.457983),30.457983,-97.666786,16000 N IH 35 NB,ARCHIVED,01/29/2019 02:55:02 PM +0000,
E3A2C467C517285946C072A9335995BD36B410F0_1666464696,2022-10-22 18:51:36+00:00,Crash Urgent,POINT (-97.795647 30.230984),30.230984,-97.795647,4006 S Lamar,ARCHIVED,10/22/2022 07:50:04 PM +0000,
E74F0F1F0934FE0AB10AF864E8EA13C69913A897_1552085130,2019-03-08 22:45:30+00:00,Traffic Hazard,POINT (-97.731885 30.271868),30.271868,-97.731885,N Ih 35 Svrd Nb & E 12th St,ARCHIVED,03/08/2019 11:10:03 PM +0000,
C596B472D998807C03D15753DE406A3204B2FF9C_1631711825,2021-09-15 13:17:05+00:00,Traffic Hazard,POINT (-97.631734 30.376003),30.376003,-97.631734,E Parmer Ln & Samsung Blvd,ARCHIVED,09/15/2021 02:15:02 PM +0000,
F4135B99ABD31C4D8F572A3D8CDA405E5EE86B62_1732225497,2024-11-21 21:44:57+00:00,Crash Urgent,POINT (-97.666794 30.44102),30.44102,-97.666794,1511-1513 W Wells Branch Pkwy,ARCHIVED,11/21/2024 10:10:18 PM +0000,AUSTIN PD           
879FB411C4F5FAA03C9128362319974676D99651_1513341716000,2017-12-15 12:41:00+00:00,Crash Urgent,POINT (-97.749143 30.388704),30.388704,-97.749143,9500-9532 N Capital Of Texas Hwy Sb,ARCHIVED,12/15/2017 02:10:00 PM +0000,
6EF79C21DD35EA505E11D0C6673B8A2588FA650B_1615509302,2021-03-12 00:35:02+00:00,Crash Urgent,POINT (-97.792953 30.236218),30.236218,-97.792953,4024 S Lamar Blvd Svrd Sb,ARCHIVED,03/12/2021 01:00:02 AM +0000,
B25B748A59D8B6B5B5AE3E9D985289E795C874ED_1523293818000,2018-04-09 17:10:00+00:00,zSTALLED VEHICLE,POINT (-97.783538 30.472198),30.472198,-97.783538,N Fm 620 Rd Nb & Lyndhurst St,ARCHIVED,04/09/2018 05:50:00 PM +0000,
A8F3809C6DE28975C83009F6E2911B81F95E5B5A_1736477466,2025-01-10 02:51:06+00:00,Crash Urgent,POINT (-97.812599 30.100151),30.100151,-97.812599,13917-13941 S Ih 35 Nb,ARCHIVED,01/10/2025 03:00:18 AM +0000,AUSTIN PD           
178F71645D8D762522EDE90115F4F50F1E19D62B_1698954221,2023-11-02 19:43:41+00:00,Crash Urgent,POINT (-97.615787 30.172639),30.172639,-97.615787,5413 Fryman Hill Dr,ARCHIVED,11/03/2023 03:25:10 AM +0000,
431F32811A9AF08F48EB3C2EB0F3A3BA85A802CE_1702152209,2023-12-09 20:03:29+00:00,Traffic Hazard,POINT (-97.741937 30.444082),30.444082,-97.741937,6030-6034 Mc Neil Dr,ARCHIVED,12/09/2023 09:45:10 PM +0000,
64FDF750523380C3B4B5F7C242014FC3C2EE0777_1649957910,2022-04-14 17:38:30+00:00,Crash Urgent,POINT (-97.624807 30.330367),30.330367,-97.624807,9523-9593 E Us 290 Hwy Svrd Eb,ARCHIVED,04/14/2022 06:45:03 PM +0000,
FC0FF22E3F5EDAA79C4879C9A35A0B4ACC9F283C_1579192121,2020-01-16 16:28:41+00:00,Traffic Hazard,POINT (-97.736774 30.280295),30.280295,-97.736774,E Martin Luther King Jr Blvd & Brazos St,ARCHIVED,01/16/2020 04:55:05 PM +0000,
388A751A4594DF57A123A6DEE41A01AEAEC1EA85_1564278879,2019-07-28 01:54:39+00:00,Traffic Hazard,POINT (-97.74916 30.258484),30.258484,-97.74916,400-512 Barton Springs Rd,ARCHIVED,07/28/2019 02:05:04 AM +0000,
22CB4C6042132E6446BD086789DDEA1B4BAB8D18_1516062528000,2018-01-16 00:28:00+00:00,Traffic Hazard,POINT (-97.752434 30.216855),30.216855,-97.752434,1100-1424 E Ben White Blvd Wb,ARCHIVED,01/16/2018 06:45:00 AM +0000,
3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1558997622,2019-05-27 22:53:42+00:00,COLLISION,POINT (-97.480373 30.258699),30.258699,-97.480373,20918 BLAKE MANOR RD,ARCHIVED,05/27/2019 11:00:06 PM +0000,
337B1B291A6DDA67D019670D8D59D7AD727ECB51_1535339153,2018-08-27 03:05:53+00:00,Crash Service,POINT (-97.68196 30.37231),30.37231,-97.68196,505 E Grady Dr,ARCHIVED,08/27/2018 05:04:02 AM +0000,
A867DE00C711504A6B5E881693B5C34E9F0599C5_1572999512,2019-11-06 00:18:32+00:00,Crash Service,POINT (-97.689991 30.418657),30.418657,-97.689991,Scofield Ln & Rampart St,ARCHIVED,11/06/2019 03:30:04 AM +0000,
0708FB5F0CD29753792787E8C0E0479AADE4EC0D_1659849073,2022-08-07 05:11:13+00:00,COLLISION WITH INJURY,POINT (-97.666968 30.456006),30.456006,-97.666968,15800-15910 N Ih 35 Svrd Sb,ARCHIVED,08/07/2022 05:25:02 AM +0000,
E34406E2ABB8FB744A5E9281A5BCFF011C260650_1647890823,2022-03-21 19:27:03+00:00,Traffic Hazard,POINT (-97.735055 30.364662),30.364662,-97.735055,Rockwood Ln & Steck Ave,ARCHIVED,03/21/2022 07:55:02 PM +0000,
EE79CFC6DDF6B115A67C91FA940471B9FE90429B_1723848753,2024-08-16 22:52:33+00:00,COLLISION,POINT (-97.526379 30.338959),30.338959,-97.526379,13100 OLD HWY 20,ARCHIVED,08/17/2024 12:00:23 AM +0000,TRAVIS COUNTY SHERIF
FEA38584BFBF6BA455B567DC28463B5E972B83D6_1524036488000,2018-04-18 07:28:00+00:00,Crash Urgent,POINT (-97.717244 30.242517),30.242517,-97.717244,S Pleasant Valley Rd & South Lakeshore Blvd,ARCHIVED,04/18/2018 08:30:00 AM +0000,
B4A28DDBAE199FA52875D0AE24FCC43DA1506407_1599015166,2020-09-02 02:52:46+00:00,zSTALLED VEHICLE,POINT (-97.712424 30.347005),30.347005,-97.712424,N Lamar Blvd Svrd Nb & W Anderson Ln Svrd Eb,ARCHIVED,09/02/2020 03:15:03 AM +0000,
3618330405CD5B4442F29655D0FD0538A8AEBF83_1523725110000,2018-04-14 16:58:00+00:00,COLLISION WITH INJURY,POINT (-97.664417 30.456303),30.456303,-97.664417,GRAND AVENUE PKWY & VISION DR,ARCHIVED,04/14/2018 05:15:00 PM +0000,
2185EEAE0B746393E7C71EC27AD3763D60A2F37F_1571934723,2019-10-24 16:32:03+00:00,Traffic Hazard,POINT (-97.685996 30.236774),30.236774,-97.685996,400-531 Thompson Ln,ARCHIVED,10/24/2019 05:50:04 PM +0000,
B2A3625DE074749ED626D2C2FDF5342D7757A850_1573441698,2019-11-11 03:08:18+00:00,Traffic Hazard,POINT (-97.763552 30.263571),30.263571,-97.763552,1721-1735 BARTON SPRINGS RD,ARCHIVED,11/11/2019 04:15:04 AM +0000,
C60D81F35D8BE966FA0437E43F1FEFF777C6E121_1649120510,2022-04-05 01:01:50+00:00,Traffic Hazard,POINT (-97.643814 30.394463),30.394463,-97.643814,12609 Dessau Rd,ARCHIVED,04/05/2022 01:10:05 AM +0000,
8C61A4A74B6AD2B681911AC61AA3DE09EC0C7A93_1641651913,2022-01-08 14:25:13+00:00,Crash Urgent,POINT (-97.663941 30.292947),30.292947,-97.663941,5402-5928 Ed Bluestein Blvd Svrd Sb,ARCHIVED,01/08/2022 03:30:03 PM +0000,
0CCC9BC1BB63CCC1F2123272DEF4A1963C2B60E5_1520011519000,2018-03-02 17:25:00+00:00,Traffic Hazard,POINT (-97.790753 30.449148),30.449148,-97.790753,13456-13606 N US 183 HWY SB,ARCHIVED,03/03/2018 12:05:00 AM +0000,
ADEFDF1D5AF74D813709062BC4C8260DF5B485F7_1590292264,2020-05-24 03:51:04+00:00,Crash Urgent,POINT (-97.763598 30.223409),30.223409,-97.763598,S Congress Ave & E Ben White Blvd Svrd Wb,ARCHIVED,05/24/2020 05:55:03 AM +0000,
BE69557045E8D95F6C5BC62BEA729B2E4BC50A7C_1536953891,2018-09-14 19:38:11+00:00,Crash Urgent,POINT (-97.668435 30.327292),30.327292,-97.668435,7526-8022 E US 290 HWY WB,ARCHIVED,09/14/2018 10:15:03 PM +0000,
B9B31B56D8B82C95ACF0F300853D587C81B0EBC0_1660790629,2022-08-18 02:43:49+00:00,Stalled Vehicle,POINT (-97.699372 30.434299),30.434299,-97.699372,13100-blk N Mopac Expy Nb,ARCHIVED,08/18/2022 03:50:03 AM +0000,
9C48DB8B23C6725EFC188D887DE442199226ECC3_1694701782,2023-09-14 14:29:42+00:00,COLLISION,POINT (-97.683141 30.466976),30.466976,-97.683141,Belmont Stables Ln / Hawthorne Heights Trl,ARCHIVED,09/14/2023 02:55:09 PM +0000,
5410535EBA45BDD70048C12AE294F3CAEDDBE6CA_1512315537000,2017-12-03 15:38:00+00:00,zSTALLED VEHICLE,POINT (-97.638453 30.403591),30.403591,-97.638453,Dessau Rd & E Howard Ln,ARCHIVED,12/03/2017 03:50:00 PM +0000,
D669FDA82B99AA31FAC1D6A337F32AC4B44A954F_1725655765,2024-09-06 20:49:25+00:00,TRFC HAZD/ DEBRIS,POINT (-97.767304 30.152372),30.152372,-97.767304,E SLAUGHTER LN / BLUFF SPRINGS RD,ARCHIVED,09/06/2024 09:40:19 PM +0000,TRAVIS COUNTY SHERIF
7B6A3377D75708EF9DB6D50D2821CF30BAB3CB82_1699073984,2023-11-04 04:59:44+00:00,Crash Urgent,POINT (-97.737918 30.2677),30.2677,-97.737918,E 7th St / Neches St,ARCHIVED,11/04/2023 05:30:15 AM +0000,
71D7909C7CC5E84074DE7372FE3DB3FBF25AA5AA_1547660592,2019-01-16 17:43:12+00:00,COLLISION,POINT (-97.726682 30.4488),30.4488,-97.726682,5100-5424 Mc Neil Dr,ARCHIVED,01/16/2019 05:55:03 PM +0000,
F7C6E867C8BBFAD40FB723CF75C4D06E20C1B21A_1711817218,2024-03-30 16:46:58+00:00,Crash Urgent,POINT (-97.742645 30.384259),30.384259,-97.742645,Research Blvd Sb / Research Sb To Mopac Ramp,ARCHIVED,03/30/2024 05:10:18 PM +0000,AUSTIN PD           
5DBADC80815BB1554E48667C816D8628F6B80541_1677442875,2023-02-26 20:21:15+00:00,Traffic Hazard,POINT (-97.801336 30.168972),30.168972,-97.801336,9315-9351 S 1ST ST,ARCHIVED,02/26/2023 08:35:03 PM +0000,
B72E6BE63DEE66CEBD0F5FB235345C337F48B4EF_1692798377,2023-08-23 13:46:17+00:00,Crash Urgent,POINT (-97.796824 30.136801),30.136801,-97.796824,Onion Creek Pkwy / S Ih 35 Svrd Nb,ARCHIVED,08/23/2023 02:25:11 PM +0000,
DC0CC2A90246E4EB2B2F873298C5E6D4C9233C74_1705671057,2024-01-19 13:30:57+00:00,Crash Urgent,POINT (-97.719576 30.238764),30.238764,-97.719576,S Pleasant Valley Rd / Elmont Dr,ARCHIVED,01/20/2024 06:00:16 AM +0000,
DA5C7DB3D666DDE998D6A0423E2301A63F097887_1681150324,2023-04-10 18:12:04+00:00,LOOSE LIVESTOCK,POINT (-97.628577 30.122954),30.122954,-97.628577,8900-blk Elroy Rd,ARCHIVED,04/10/2023 07:40:04 PM +0000,
3E785029003B020CFAA68F72C940B97646B917CD_1556325039,2019-04-27 00:30:39+00:00,Crash Urgent,POINT (-97.816784 30.239352),30.239352,-97.816784,4500 S Mopac Expy Svrd Nb,ARCHIVED,04/27/2019 02:20:04 AM +0000,
E6E50CC4CC91E09DEDDF941F21B397FCE5ED58BD_1667945268,2022-11-08 22:07:48+00:00,Crash Urgent,POINT (-97.777183 30.246924),30.246924,-97.777183,Bluebonnet Ln & S Lamar Blvd,ARCHIVED,11/09/2022 02:25:03 AM +0000,
869655D8ABDC71EBDF8A999DE0B7E85B1FA69D28_1622829304,2021-06-04 17:55:04+00:00,Crash Urgent,POINT (-97.750097 30.258382),30.258382,-97.750097,601 Barton Springs Rd,ARCHIVED,06/04/2021 06:40:03 PM +0000,
79FFF0734F46195CEE3B70510820360B9385DDB7_1638517519,2021-12-03 07:45:19+00:00,Traffic Hazard,POINT (-97.715971 30.303812),30.303812,-97.715971,4507 Airport Blvd,ARCHIVED,12/03/2021 07:55:03 AM +0000,
ADB38019446C733C064840E350C72C0A9FA975CB_1525259192000,2018-05-02 11:06:00+00:00,Traffic Impediment,POINT (-97.750426 30.237064),30.237064,-97.750426,E Oltorf St & Rebel Rd,ARCHIVED,05/02/2018 12:40:00 PM +0000,
69DD0D17085451EDC7A356C689407429FC6CEA46_1568237853,2019-09-11 21:37:33+00:00,Crash Urgent,POINT (-97.619648 30.331325),30.331325,-97.619648,9595-9659 E Us 290 Hwy Eb,ARCHIVED,09/11/2019 10:45:04 PM +0000,
5AAB0703D8E504FD68B829DCFED270C59F51E23F_1523899493000,2018-04-16 17:24:00+00:00,Crash Service,POINT (-97.795114 30.232792),30.232792,-97.795114,2425 W Ben White Blvd Svrd Eb,ARCHIVED,04/16/2018 06:10:00 PM +0000,
23D202FB561C67AC5D22AE22F0E595ED35106B02_1534133242,2018-08-13 04:07:22+00:00,Traffic Hazard,POINT (-97.684997 30.384496),30.384496,-97.684997,North Bend Dr & N Lamar Blvd,ARCHIVED,08/13/2018 06:45:03 AM +0000,
F894D84CB8B7092D9E87AC778717959380745331_1571784705,2019-10-22 22:51:45+00:00,COLLISION,POINT (-97.971768 30.322999),30.322999,-97.971768,3324 S FM 620 RD,ARCHIVED,10/22/2019 11:55:02 PM +0000,
